Shapes,Talent Show,Prom Jewelry,Glove Size,Style 1,Shape 1,Carat 1,Metal 1,Gold Color 1,Style 2,Shape 2,Carat 2,Metal 2,Gold Color 2,Style 3,Shape 3,Carat 3,Metal 3,Gold Color 3,Style 4,Shape 4,Carat 4,Metal 4,Gold Color 4,Personality
"Emerald, Pear",In Crowd,Earrings Only,Medium,Alessia,Pear,2ct,Platinum,White,Elena,Pear,2ct,18k,Yellow,Elena,Pear,3ct,14k,Rose,Gianna,Pear,2ct,18k,Yellow,Trendy
"Emerald, Pear",In Crowd,Earrings Only,Large,Elena,Pear,2ct,18k,Yellow,Elena,Pear,1ct,Platinum,White,Francesca,Pear,3ct,14k,Yellow,Elena,Pear,2ct,Platinum,White,Trendy
"Emerald, Pear",In Crowd,No Jewelry,X-Small,Gemma,Emerald,1ct,18k,White,Gemma,Emerald,1ct,Platinum,White,Gemma,Emerald,2ct,18k,White,Gemma,Emerald,2ct,18k,White,Minimalistic
"Emerald, Pear",In Crowd,No Jewelry,Small,Gemma,Emerald,1ct,Platinum,White,Gemma,Emerald,1ct,Platinum,White,Gemma,Emerald,2ct,18k,Rose,Gemma,Emerald,2ct,Platinum,White,Minimalistic
"Emerald, Pear",In Crowd,No Jewelry,Medium,Gemma,Emerald,2ct,18k,Yellow,Gemma,Emerald,1ct,14k,Yellow,Gemma,Emerald,2ct,Platinum,White,Gemma,Emerald,2ct,14k,Rose,Minimalistic
"Emerald, Pear",In Crowd,No Jewelry,Large,Gemma,Emerald,2ct,Platinum,White,Gemma,Emerald,1ct,18k,Yellow,Gemma,Emerald,2ct,18k,Rose,Gemma,Emerald,1ct,18k,Yellow,Minimalistic
"Emerald, Pear",Not Attending,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",X-Small,Gemma,Pear,2ct,Platinum,White,Gemma,Pear,2ct,14k,Rose,Gemma,Emerald,2ct,18k,Yellow,Gemma,Pear,2ct,Platinum,White,Minimalistic
"Emerald, Pear",Not Attending,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Small,Gemma,Emerald,2ct,14k,White,Gemma,Pear,2ct,18k,Yellow,Gemma,Emerald,2ct,18k,White,Gemma,Pear,2ct,18k,Rose,Minimalistic
"Emerald, Pear",Not Attending,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Medium,Gemma,Emerald,4ct,18k,White,Gemma,Emerald,3ct,18k,Rose,Gemma,Emerald,4ct,14k,Rose,Gemma,Pear,4ct,Platinum,White,Minimalistic
"Emerald, Pear",Not Attending,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Large,Gemma,Emerald,4ct,Platinum,White,Gemma,Emerald,3ct,Platinum,White,Gemma,Emerald,4ct,Platinum,White,Gemma,Emerald,3ct,14k,Yellow,Minimalistic
"Emerald, Pear",Not Attending,Necklace & Earrings,X-Small,Gemma,Pear,2ct,Platinum,White,Gemma,Emerald,2ct,Platinum,White,Gemma,Pear,2ct,Platinum,White,Gemma,Emerald,2ct,Platinum,White,Minimalistic
"Emerald, Pear",Not Attending,Necklace & Earrings,Small,Gemma,Pear,2ct,18k,Yellow,Gemma,Pear,2ct,Platinum,White,Gemma,Emerald,2ct,Platinum,White,Gemma,Emerald,2ct,Platinum,White,Minimalistic
"Emerald, Pear",Not Attending,Necklace & Earrings,Medium,Gemma,Pear,2ct,Platinum,White,Gemma,Pear,4ct,18k,Yellow,Gemma,Pear,2ct,14k,White,Gemma,Emerald,4ct,Platinum,White,Minimalistic
"Emerald, Pear",Not Attending,Necklace & Earrings,Large,Gemma,Pear,2ct,Platinum,White,Gemma,Emerald,3ct,14k,Yellow,Gemma,Pear,2ct,14k,Rose,Gemma,Pear,3ct,18k,Rose,Minimalistic
"Emerald, Pear",Not Attending,Earrings Only,X-Small,Gemma,Pear,2ct,14k,Yellow,Gemma,Pear,2ct,Platinum,White,Gemma,Pear,2ct,18k,Yellow,Gemma,Pear,1ct,18k,White,Minimalistic
"Emerald, Pear",Not Attending,Earrings Only,Small,Gemma,Pear,2ct,14k,Rose,Gemma,Pear,1ct,Platinum,White,Gemma,Pear,2ct,14k,Rose,Gemma,Pear,2ct,14k,Rose,Minimalistic
"Emerald, Pear",Not Attending,Earrings Only,Medium,Gemma,Pear,2ct,14k,Rose,Gemma,Pear,2ct,18k,Yellow,Gemma,Pear,2ct,18k,White,Gemma,Pear,2ct,18k,Rose,Minimalistic
"Emerald, Pear",Not Attending,Earrings Only,Large,Gemma,Pear,1ct,18k,Rose,Gemma,Pear,2ct,18k,Rose,Gemma,Pear,3ct,14k,Rose,Gemma,Pear,2ct,14k,White,Minimalistic
"Emerald, Pear",Not Attending,No Jewelry,X-Small,Gemma,Emerald,2ct,14k,Rose,Gemma,Emerald,2ct,18k,Yellow,Gemma,Emerald,1ct,18k,Rose,Gemma,Emerald,2ct,18k,Rose,Minimalistic
"Emerald, Pear",Not Attending,No Jewelry,Small,Gemma,Emerald,2ct,Platinum,White,Gemma,Emerald,1ct,14k,Yellow,Gemma,Emerald,2ct,18k,Rose,Gemma,Emerald,2ct,Platinum,White,Minimalistic
"Emerald, Pear",Not Attending,No Jewelry,Medium,Gemma,Emerald,2ct,18k,Yellow,Gemma,Emerald,1ct,14k,Yellow,Gemma,Emerald,1ct,Platinum,White,Gemma,Emerald,1ct,18k,Rose,Minimalistic
"Emerald, Pear",Not Attending,No Jewelry,Large,Gemma,Emerald,2ct,14k,Yellow,Gemma,Emerald,1ct,14k,Yellow,Gemma,Emerald,1ct,18k,Yellow,Gemma,Emerald,1ct,18k,White,Minimalistic
"Emerald, Asscher",Center Stage,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",X-Small,CATERINA,Emerald,2ct,Platinum,White,Emma,Emerald,2ct,14k,White,GABRIELLA,Asscher,2ct,Platinum,White,CATERINA,Emerald,2ct,18k,Rose,Glamorous
"Emerald, Asscher",Center Stage,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Small,MIA,Asscher,2ct,14k,Yellow,GABRIELLA,Asscher,2ct,18k,Rose,Emma,Emerald,2ct,Platinum,White,GABRIELLA,Asscher,2ct,Platinum,White,Glamorous
"Emerald, Asscher",Center Stage,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Medium,GABRIELLA,Asscher,4ct,Platinum,White,EMILIA,Emerald,3ct,Platinum,White,CATERINA,Asscher,4ct,Platinum,White,EMILIA,Asscher,4ct,Platinum,White,Glamorous
"Emerald, Asscher",Center Stage,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Large,EMILIA,Asscher,3ct,Platinum,White,Emma,Asscher,3ct,14k,White,Emma,Asscher,4ct,14k,Yellow,GABRIELLA,Emerald,3ct,Platinum,White,Glamorous
"Emerald, Asscher",Center Stage,Necklace & Earrings,X-Small,CAMILLA,Asscher,2ct,14k,White,GIULIA,Asscher,2ct,14k,Yellow,CAMILLA,Asscher,2ct,18k,Yellow,Donatella,Asscher,2ct,18k,Rose,Classic
"Emerald, Asscher",Center Stage,Necklace & Earrings,Small,GIULIA,Asscher,2ct,18k,White,GIORGINA,Asscher,2ct,18k,Rose,Bianca,Asscher,2ct,18k,Yellow,GIORGINA,Asscher,2ct,18k,Rose,Classic
"Emerald, Asscher",Center Stage,Necklace & Earrings,Medium,CAMILLA,Asscher,1ct,Platinum,White,GIORGINA,Asscher,4ct,18k,Yellow,Bianca,Asscher,2ct,18k,Rose,ANGELINA,Asscher,1ct,14k,Yellow,Classic
"Emerald, Asscher",Center Stage,Necklace & Earrings,Large,Bianca,Asscher,2ct,Platinum,White,ARIA,Asscher,4ct,14k,Rose,CAMILLA,Asscher,4ct,Platinum,White,Arianna,Asscher,3ct,18k,White,Classic
"Emerald, Asscher",Center Stage,Earrings Only,X-Small,Beatrice,Emerald,2ct,18k,White,Elena,Emerald,1ct,Platinum,White,Elena,Emerald,2ct,Platinum,White,Gianna,Asscher,2ct,14k,Yellow,Trendy
"Emerald, Asscher",Center Stage,Earrings Only,Small,Francesca,Asscher,2ct,18k,Rose,Beatrice,Emerald,1ct,14k,White,Alessia,Emerald,2ct,18k,Yellow,Francesca,Emerald,2ct,18k,Yellow,Trendy
"Emerald, Asscher",Center Stage,Earrings Only,Medium,Gianna,Asscher,2ct,Platinum,White,Gianna,Asscher,2ct,Platinum,White,Beatrice,Asscher,3ct,Platinum,White,Alessia,Asscher,1ct,14k,Rose,Trendy
"Emerald, Asscher",Center Stage,Earrings Only,Large,Alessia,Asscher,3ct,Platinum,White,Elena,Asscher,3ct,Platinum,White,Alessia,Emerald,2ct,Platinum,White,Francesca,Emerald,2ct,18k,White,Trendy
"Emerald, Asscher",Center Stage,No Jewelry,X-Small,Beatrice,Asscher,2ct,14k,Rose,Francesca,Emerald,1ct,18k,Yellow,Francesca,Emerald,2ct,18k,Yellow,Elena,Asscher,2ct,18k,Yellow,Trendy
"Emerald, Asscher",Center Stage,No Jewelry,Small,Alessia,Asscher,2ct,14k,Yellow,Francesca,Asscher,1ct,Platinum,White,Beatrice,Asscher,2ct,Platinum,White,Gianna,Emerald,2ct,14k,Yellow,Trendy
"Emerald, Asscher",Center Stage,No Jewelry,Medium,Gianna,Emerald,2ct,Platinum,White,Elena,Asscher,1ct,14k,Rose,Elena,Emerald,1ct,14k,Yellow,Gianna,Emerald,1ct,18k,Yellow,Trendy
"Emerald, Asscher",Center Stage,No Jewelry,Large,Francesca,Emerald,1ct,18k,Rose,Alessia,Asscher,1ct,14k,Yellow,Beatrice,Emerald,2ct,14k,Rose,Beatrice,Emerald,1ct,14k,Rose,Trendy
"Emerald, Asscher",In Crowd,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",X-Small,Gemma,Emerald,2ct,18k,Yellow,Gemma,Emerald,2ct,Platinum,White,Gemma,Asscher,2ct,18k,Rose,Gemma,Emerald,2ct,18k,Rose,Minimalistic
"Emerald, Asscher",In Crowd,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Small,Gemma,Emerald,2ct,18k,Yellow,Gemma,Asscher,2ct,Platinum,White,Gemma,Emerald,2ct,18k,White,Gemma,Asscher,2ct,18k,Yellow,Minimalistic
"Emerald, Asscher",In Crowd,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Medium,Gemma,Emerald,4ct,18k,White,Gemma,Asscher,3ct,14k,Rose,Gemma,Asscher,3ct,18k,Yellow,Gemma,Asscher,5ct,18k,Yellow,Minimalistic
"Emerald, Asscher",In Crowd,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Large,Gemma,Asscher,4ct,14k,Rose,Gemma,Emerald,5ct,Platinum,White,Gemma,Emerald,5ct,14k,White,Gemma,Asscher,4ct,Platinum,White,Minimalistic
"Emerald, Asscher",In Crowd,Necklace & Earrings,X-Small,ARIA,Asscher,2ct,18k,Yellow,CAMILLA,Asscher,2ct,14k,Yellow,Arianna,Asscher,2ct,18k,Yellow,Donatella,Asscher,2ct,18k,Rose,Classic
"Emerald, Asscher",In Crowd,Necklace & Earrings,Small,ANGELINA,Asscher,2ct,Platinum,White,Bianca,Asscher,2ct,18k,Rose,Arianna,Asscher,2ct,18k,Rose,Arianna,Asscher,2ct,18k,Yellow,Classic
"Emerald, Asscher",In Crowd,Necklace & Earrings,Medium,DANIELLA,Asscher,2ct,14k,White,Arianna,Asscher,2ct,Platinum,White,Arianna,Asscher,3ct,14k,White,ARIA,Asscher,1ct,14k,Rose,Classic
"Emerald, Asscher",In Crowd,Necklace & Earrings,Large,DANIELLA,Asscher,3ct,18k,Yellow,CAMILLA,Asscher,4ct,18k,White,DANIELLA,Asscher,4ct,Platinum,White,CAMILLA,Asscher,1ct,Platinum,White,Classic
"Emerald, Asscher",In Crowd,Earrings Only,X-Small,Elena,Emerald,2ct,14k,White,Beatrice,Asscher,1ct,18k,White,Alessia,Asscher,1ct,Platinum,White,Francesca,Emerald,1ct,Platinum,White,Trendy
"Emerald, Asscher",In Crowd,Earrings Only,Small,Gianna,Asscher,2ct,14k,Rose,Alessia,Asscher,1ct,14k,Yellow,Elena,Emerald,1ct,18k,Rose,Francesca,Emerald,2ct,18k,Yellow,Trendy
"Emerald, Asscher",In Crowd,Earrings Only,Medium,Alessia,Asscher,2ct,14k,White,Beatrice,Emerald,2ct,18k,White,Beatrice,Emerald,2ct,Platinum,White,Beatrice,Asscher,3ct,18k,Yellow,Trendy
"Emerald, Asscher",In Crowd,Earrings Only,Large,Elena,Emerald,2ct,Platinum,White,Francesca,Emerald,2ct,18k,Yellow,Beatrice,Asscher,2ct,Platinum,White,Alessia,Asscher,2ct,14k,White,Trendy
"Emerald, Asscher",In Crowd,No Jewelry,X-Small,Gemma,Asscher,2ct,Platinum,White,Gemma,Asscher,1ct,Platinum,White,Gemma,Emerald,2ct,18k,Rose,Gemma,Asscher,2ct,Platinum,White,Minimalistic
"Emerald, Asscher",In Crowd,No Jewelry,Small,Gemma,Asscher,2ct,18k,Yellow,Gemma,Emerald,1ct,Platinum,White,Gemma,Asscher,2ct,18k,Rose,Gemma,Asscher,1ct,14k,White,Minimalistic
"Emerald, Asscher",In Crowd,No Jewelry,Medium,Gemma,Emerald,2ct,18k,White,Gemma,Asscher,1ct,Platinum,White,Gemma,Asscher,2ct,14k,Rose,Gemma,Asscher,1ct,14k,Yellow,Minimalistic
"Emerald, Asscher",In Crowd,No Jewelry,Large,Gemma,Asscher,2ct,Platinum,White,Gemma,Asscher,1ct,Platinum,White,Gemma,Asscher,2ct,18k,Rose,Gemma,Emerald,2ct,Platinum,White,Minimalistic
"Emerald, Asscher",Not Attending,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",X-Small,Gemma,Asscher,2ct,Platinum,White,Gemma,Emerald,2ct,14k,Yellow,Gemma,Asscher,2ct,18k,White,Gemma,Emerald,2ct,14k,Yellow,Minimalistic
"Emerald, Asscher",Not Attending,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Small,Gemma,Emerald,2ct,18k,Yellow,Gemma,Emerald,2ct,14k,White,Gemma,Asscher,2ct,Platinum,White,Gemma,Emerald,2ct,14k,Yellow,Minimalistic
"Emerald, Asscher",Not Attending,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Medium,Gemma,Asscher,3ct,Platinum,White,Gemma,Asscher,5ct,14k,White,Gemma,Emerald,3ct,14k,Yellow,Gemma,Emerald,4ct,Platinum,White,Minimalistic
"Emerald, Asscher",Not Attending,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Large,Gemma,Asscher,3ct,Platinum,White,Gemma,Emerald,4ct,Platinum,White,Gemma,Asscher,5ct,Platinum,White,Gemma,Asscher,4ct,18k,Rose,Minimalistic
"Emerald, Asscher",Not Attending,Necklace & Earrings,X-Small,Gemma,Asscher,2ct,Platinum,White,Gemma,Asscher,2ct,Platinum,White,Gemma,Asscher,2ct,Platinum,White,Gemma,Asscher,2ct,18k,White,Minimalistic
"Emerald, Asscher",Not Attending,Necklace & Earrings,Small,Gemma,Asscher,2ct,Platinum,White,Gemma,Asscher,2ct,14k,White,Gemma,Asscher,2ct,18k,Yellow,Gemma,Asscher,2ct,18k,Yellow,Minimalistic
"Emerald, Asscher",Not Attending,Necklace & Earrings,Medium,Gemma,Asscher,4ct,Platinum,White,Gemma,Asscher,3ct,14k,Yellow,Gemma,Asscher,3ct,18k,Rose,Gemma,Asscher,4ct,Platinum,White,Minimalistic
"Emerald, Asscher",Not Attending,Necklace & Earrings,Large,Gemma,Asscher,4ct,18k,Yellow,Gemma,Asscher,4ct,18k,White,Gemma,Asscher,2ct,18k,White,Gemma,Asscher,2ct,14k,Yellow,Minimalistic
"Emerald, Asscher",Not Attending,Earrings Only,X-Small,Gemma,Emerald,2ct,18k,White,Gemma,Emerald,1ct,Platinum,White,Gemma,Emerald,2ct,14k,Yellow,Gemma,Asscher,2ct,Platinum,White,Minimalistic
"Emerald, Asscher",Not Attending,Earrings Only,Small,Gemma,Asscher,2ct,18k,Rose,Gemma,Emerald,1ct,Platinum,White,Gemma,Emerald,1ct,14k,Rose,Gemma,Emerald,1ct,18k,Yellow,Minimalistic
"Emerald, Asscher",Not Attending,Earrings Only,Medium,Gemma,Asscher,2ct,18k,Rose,Gemma,Asscher,1ct,14k,Rose,Gemma,Emerald,2ct,14k,Yellow,Gemma,Asscher,2ct,14k,White,Minimalistic
"Emerald, Asscher",Not Attending,Earrings Only,Large,Gemma,Asscher,1ct,14k,White,Gemma,Asscher,1ct,14k,White,Gemma,Asscher,2ct,Platinum,White,Gemma,Asscher,2ct,Platinum,White,Minimalistic
"Emerald, Asscher",Not Attending,No Jewelry,X-Small,Gemma,Emerald,1ct,14k,Yellow,Gemma,Asscher,1ct,Platinum,White,Gemma,Emerald,1ct,14k,White,Gemma,Asscher,2ct,18k,Yellow,Minimalistic
"Emerald, Asscher",Not Attending,No Jewelry,Small,Gemma,Emerald,2ct,14k,Rose,Gemma,Asscher,1ct,18k,Rose,Gemma,Emerald,2ct,14k,Yellow,Gemma,Asscher,2ct,Platinum,White,Minimalistic
"Emerald, Asscher",Not Attending,No Jewelry,Medium,Gemma,Asscher,1ct,18k,White,Gemma,Emerald,1ct,18k,Rose,Gemma,Asscher,2ct,14k,White,Gemma,Emerald,1ct,18k,Rose,Minimalistic
"Emerald, Asscher",Not Attending,No Jewelry,Large,Gemma,Asscher,2ct,14k,Yellow,Gemma,Emerald,1ct,18k,White,Gemma,Asscher,2ct,18k,Rose,Gemma,Asscher,2ct,14k,Yellow,Minimalistic
"Heart, Marquise",Center Stage,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",X-Small,CATERINA,Marquise,2ct,18k,White,CATERINA,Heart,2ct,14k,Yellow,Emma,Marquise,2ct,Platinum,White,EMILIA,Heart,2ct,Platinum,White,Glamorous
"Heart, Marquise",Center Stage,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Small,MIA,Heart,2ct,14k,Yellow,GABRIELLA,Heart,2ct,14k,Yellow,Emma,Heart,2ct,14k,Yellow,EMILIA,Heart,2ct,Platinum,White,Glamorous
"Heart, Marquise",Center Stage,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Medium,Emma,Marquise,4ct,14k,White,GABRIELLA,Heart,4ct,Platinum,White,MIA,Marquise,4ct,Platinum,White,CATERINA,Heart,4ct,18k,White,Glamorous
"Heart, Marquise",Center Stage,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Large,CATERINA,Heart,4ct,Platinum,White,Emma,Heart,4ct,14k,Rose,CATERINA,Heart,5ct,14k,Rose,Emma,Marquise,4ct,14k,Rose,Glamorous
"Heart, Marquise",Center Stage,Necklace & Earrings,X-Small,Bianca,Marquise,2ct,14k,White,CAMILLA,Marquise,2ct,18k,Rose,GIORGINA,Heart,2ct,Platinum,White,GIORGINA,Heart,2ct,Platinum,White,Classic
"Heart, Marquise",Center Stage,Necklace & Earrings,Small,GIORGINA,Marquise,2ct,18k,White,ARIA,Marquise,2ct,18k,White,ARIA,Marquise,2ct,14k,Rose,ANGELINA,Marquise,2ct,14k,White,Classic
"Heart, Marquise",Center Stage,Necklace & Earrings,Medium,CAMILLA,Heart,4ct,14k,White,ARIA,Heart,4ct,14k,White,ANGELINA,Heart,2ct,18k,Rose,Bianca,Marquise,4ct,Platinum,White,Classic
"Heart, Marquise",Center Stage,Necklace & Earrings,Large,ANGELINA,Heart,1ct,Platinum,White,CAMILLA,Heart,2ct,18k,White,DANIELLA,Heart,2ct,Platinum,White,DANIELLA,Marquise,2ct,18k,Yellow,Classic
"Heart, Marquise",Center Stage,Earrings Only,X-Small,Gianna,Marquise,2ct,18k,Rose,Gianna,Heart,2ct,14k,White,Francesca,Marquise,2ct,14k,Yellow,Beatrice,Marquise,2ct,14k,Yellow,Trendy
"Heart, Marquise",Center Stage,Earrings Only,Small,Francesca,Heart,1ct,Platinum,White,Elena,Marquise,1ct,18k,White,Alessia,Marquise,1ct,18k,White,Elena,Heart,2ct,18k,White,Trendy
"Heart, Marquise",Center Stage,Earrings Only,Medium,Elena,Marquise,3ct,14k,Rose,Elena,Marquise,1ct,Platinum,White,Elena,Heart,2ct,Platinum,White,Gianna,Marquise,2ct,18k,White,Trendy
"Heart, Marquise",Center Stage,Earrings Only,Large,Alessia,Marquise,1ct,18k,Yellow,Francesca,Marquise,2ct,Platinum,White,Beatrice,Heart,2ct,Platinum,White,Gianna,Marquise,2ct,Platinum,White,Trendy
"Heart, Marquise",Center Stage,No Jewelry,X-Small,Francesca,Marquise,2ct,18k,Rose,Francesca,Heart,1ct,Platinum,White,Beatrice,Marquise,2ct,14k,White,Beatrice,Marquise,1ct,18k,Rose,Trendy
"Heart, Marquise",Center Stage,No Jewelry,Small,Beatrice,Marquise,2ct,Platinum,White,Alessia,Marquise,1ct,18k,Yellow,Elena,Heart,2ct,Platinum,White,Gianna,Heart,1ct,18k,White,Trendy
"Heart, Marquise",Center Stage,No Jewelry,Medium,Francesca,Marquise,2ct,14k,Yellow,Beatrice,Heart,1ct,18k,Rose,Beatrice,Marquise,2ct,Platinum,White,Beatrice,Marquise,1ct,18k,Rose,Trendy
"Heart, Marquise",Center Stage,No Jewelry,Large,Alessia,Heart,2ct,14k,Rose,Francesca,Marquise,1ct,18k,White,Francesca,Marquise,1ct,14k,White,Beatrice,Marquise,1ct,18k,White,Trendy
"Heart, Marquise",In Crowd,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",X-Small,Gemma,Heart,2ct,14k,White,Gemma,Heart,2ct,18k,Rose,Gemma,Marquise,2ct,14k,Yellow,Gemma,Marquise,2ct,18k,Yellow,Minimalistic
"Heart, Marquise",In Crowd,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Small,Gemma,Heart,2ct,18k,Yellow,Gemma,Marquise,2ct,Platinum,White,Gemma,Marquise,2ct,14k,Yellow,Gemma,Heart,2ct,14k,Yellow,Minimalistic
"Heart, Marquise",In Crowd,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Medium,Gemma,Heart,5ct,18k,Yellow,Gemma,Heart,4ct,14k,Rose,Gemma,Heart,4ct,Platinum,White,Gemma,Marquise,5ct,Platinum,White,Minimalistic
"Heart, Marquise",In Crowd,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Large,Gemma,Heart,3ct,14k,Rose,Gemma,Heart,5ct,18k,Rose,Gemma,Heart,4ct,14k,Yellow,Gemma,Marquise,5ct,14k,Yellow,Minimalistic
"Heart, Marquise",In Crowd,Necklace & Earrings,X-Small,DANIELLA,Heart,2ct,18k,Yellow,ARIA,Marquise,2ct,Platinum,White,CAMILLA,Heart,2ct,18k,Yellow,ARIA,Heart,2ct,14k,Yellow,Classic
"Heart, Marquise",In Crowd,Necklace & Earrings,Small,GIULIA,Heart,2ct,14k,White,ANGELINA,Heart,2ct,18k,Yellow,Arianna,Heart,2ct,14k,White,GIULIA,Marquise,2ct,14k,Rose,Classic
"Heart, Marquise",In Crowd,Necklace & Earrings,Medium,CAMILLA,Marquise,3ct,14k,Rose,GIORGINA,Heart,4ct,14k,Rose,ANGELINA,Heart,4ct,14k,Yellow,GIORGINA,Heart,2ct,14k,Rose,Classic
"Heart, Marquise",In Crowd,Necklace & Earrings,Large,Bianca,Heart,3ct,14k,White,GIULIA,Heart,4ct,Platinum,White,Bianca,Marquise,2ct,18k,White,GIORGINA,Marquise,1ct,18k,White,Classic
"Heart, Marquise",In Crowd,Earrings Only,X-Small,Gianna,Marquise,2ct,14k,Rose,Beatrice,Marquise,1ct,14k,Yellow,Francesca,Heart,2ct,18k,White,Elena,Heart,2ct,18k,White,Trendy
"Heart, Marquise",In Crowd,Earrings Only,Small,Elena,Heart,2ct,18k,Rose,Elena,Marquise,1ct,Platinum,White,Francesca,Heart,2ct,18k,Yellow,Gianna,Heart,1ct,18k,Yellow,Trendy
"Heart, Marquise",In Crowd,Earrings Only,Medium,Gianna,Marquise,2ct,14k,White,Francesca,Marquise,2ct,Platinum,White,Alessia,Heart,2ct,18k,White,Francesca,Marquise,3ct,18k,Rose,Trendy
"Heart, Marquise",In Crowd,Earrings Only,Large,Gianna,Heart,2ct,18k,White,Gianna,Marquise,2ct,18k,Yellow,Gianna,Heart,1ct,18k,Rose,Elena,Marquise,3ct,18k,Rose,Trendy
"Heart, Marquise",In Crowd,No Jewelry,X-Small,Gemma,Marquise,2ct,Platinum,White,Gemma,Heart,2ct,18k,Rose,Gemma,Marquise,1ct,18k,White,Gemma,Marquise,2ct,Platinum,White,Minimalistic
"Heart, Marquise",In Crowd,No Jewelry,Small,Gemma,Heart,1ct,18k,White,Gemma,Marquise,1ct,Platinum,White,Gemma,Heart,1ct,14k,Rose,Gemma,Heart,2ct,Platinum,White,Minimalistic
"Heart, Marquise",In Crowd,No Jewelry,Medium,Gemma,Marquise,2ct,Platinum,White,Gemma,Heart,1ct,14k,Yellow,Gemma,Heart,2ct,Platinum,White,Gemma,Heart,2ct,18k,Yellow,Minimalistic
"Heart, Marquise",In Crowd,No Jewelry,Large,Gemma,Marquise,2ct,Platinum,White,Gemma,Heart,1ct,Platinum,White,Gemma,Marquise,1ct,Platinum,White,Gemma,Heart,1ct,Platinum,White,Minimalistic
"Heart, Marquise",Not Attending,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",X-Small,Gemma,Heart,2ct,Platinum,White,Gemma,Heart,2ct,14k,White,Gemma,Heart,2ct,14k,White,Gemma,Marquise,2ct,Platinum,White,Minimalistic
"Heart, Marquise",Not Attending,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Small,Gemma,Heart,2ct,14k,Rose,Gemma,Heart,2ct,14k,White,Gemma,Heart,2ct,18k,Rose,Gemma,Marquise,2ct,14k,Yellow,Minimalistic
"Heart, Marquise",Not Attending,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Medium,Gemma,Heart,4ct,18k,Yellow,Gemma,Heart,3ct,Platinum,White,Gemma,Heart,4ct,14k,Yellow,Gemma,Marquise,4ct,14k,Yellow,Minimalistic
"Heart, Marquise",Not Attending,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Large,Gemma,Heart,5ct,18k,Yellow,Gemma,Heart,3ct,14k,White,Gemma,Marquise,4ct,18k,White,Gemma,Heart,4ct,18k,Rose,Minimalistic
"Heart, Marquise",Not Attending,Necklace & Earrings,X-Small,Gemma,Heart,2ct,14k,Yellow,Gemma,Heart,2ct,14k,Yellow,Gemma,Marquise,2ct,18k,Yellow,Gemma,Marquise,2ct,Platinum,White,Minimalistic
"Heart, Marquise",Not Attending,Necklace & Earrings,Small,Gemma,Heart,2ct,Platinum,White,Gemma,Marquise,2ct,Platinum,White,Gemma,Heart,2ct,14k,Rose,Gemma,Heart,2ct,14k,Yellow,Minimalistic
"Heart, Marquise",Not Attending,Necklace & Earrings,Medium,Gemma,Marquise,4ct,14k,White,Gemma,Heart,4ct,Platinum,White,Gemma,Marquise,2ct,14k,Rose,Gemma,Marquise,3ct,18k,Rose,Minimalistic
"Heart, Marquise",Not Attending,Necklace & Earrings,Large,Gemma,Heart,3ct,18k,Yellow,Gemma,Heart,3ct,Platinum,White,Gemma,Heart,3ct,Platinum,White,Gemma,Heart,1ct,18k,White,Minimalistic
"Heart, Marquise",Not Attending,Earrings Only,X-Small,Gemma,Marquise,2ct,18k,White,Gemma,Marquise,1ct,18k,Yellow,Gemma,Marquise,2ct,14k,White,Gemma,Heart,2ct,14k,White,Minimalistic
"Heart, Marquise",Not Attending,Earrings Only,Small,Gemma,Heart,2ct,Platinum,White,Gemma,Marquise,1ct,14k,Rose,Gemma,Heart,2ct,18k,Yellow,Gemma,Marquise,2ct,18k,Yellow,Minimalistic
